language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.10  T=7.77 s (461.8 files/s 66178.3 lines/s)"
Java,.\server\src\main\java\org\elasticsearch\monitor\jvm\JvmStats.java,83,25,385
Java,.\server\src\main\java\org\elasticsearch\cluster\coordination\CoordinationState.java,82,110,382
Java,.\server\src\main\java\io\crate\metadata\SimpleReference.java,44,25,379
Java,.\server\src\main\java\org\elasticsearch\cluster\Diffs.java,84,150,379
Java,.\server\src\main\java\org\elasticsearch\cluster\coordination\JoinHelper.java,65,25,379
Java,.\server\src\main\java\org\elasticsearch\index\search\MatchQuery.java,51,61,379
Java,.\libs\shared\src\main\java\io\crate\common\collections\Iterators.java,81,167,378
Java,.\server\src\main\java\org\elasticsearch\snapshots\SnapshotShardsService.java,41,89,377
Java,.\server\src\main\java\io\crate\planner\node\ddl\CreateAnalyzerPlan.java,48,48,375
Java,.\server\src\main\java\io\crate\protocols\postgres\Messages.java,52,188,374
Java,.\server\src\main\java\io\crate\types\StringType.java,52,29,372
Java,.\server\src\main\java\org\elasticsearch\indices\recovery\RecoveryTarget.java,46,104,371
Java,.\server\src\main\java\org\elasticsearch\monitor\os\OsProbe.java,57,223,370
Java,.\server\src\main\java\io\crate\metadata\ColumnIdent.java,77,123,369
Java,.\server\src\main\java\io\crate\execution\engine\collect\DocValuesGroupByOptimizedIterator.java,33,24,368
Java,.\server\src\main\java\org\elasticsearch\cluster\block\ClusterBlocks.java,60,35,368
Java,.\extensions\functions\src\main\java\io\crate\execution\engine\aggregation\impl\HyperLogLogPlusPlus.java,50,84,366
Java,.\server\src\main\java\io\crate\expression\reference\sys\node\NodeStatsContext.java,77,22,366
Java,.\server\src\main\java\io\crate\expression\reference\sys\shard\ShardRowContext.java,58,25,365
Java,.\server\src\main\java\io\crate\geo\GeoJSONUtils.java,39,65,365
Java,.\server\src\main\java\io\crate\execution\engine\collect\files\FileReadingIterator.java,46,54,362
Java,.\server\src\main\java\org\elasticsearch\gateway\GatewayMetaState.java,50,54,362
Java,.\server\src\main\java\org\elasticsearch\index\engine\ReadOnlyEngine.java,71,56,362
Java,.\server\src\main\java\io\crate\execution\engine\distribution\DistributingConsumer.java,39,51,361
Java,.\server\src\main\java\io\crate\execution\engine\aggregation\sum\SumAggregation.java,62,20,360
Java,.\server\src\main\java\io\crate\execution\engine\collect\LooseIndexScan.java,54,146,359
Java,.\server\src\main\java\io\crate\planner\statement\CopyFromPlan.java,43,63,357
Java,.\server\src\main\java\org\elasticsearch\cluster\routing\IndexRoutingTable.java,56,111,356
Java,.\server\src\main\java\org\elasticsearch\cluster\routing\IndexShardRoutingTable.java,64,76,356
Java,.\server\src\main\java\org\elasticsearch\index\IndexSettings.java,79,236,354
Java,.\server\src\main\java\org\elasticsearch\index\snapshots\blobstore\BlobStoreIndexShardSnapshot.java,57,159,352
Java,.\server\src\main\java\io\crate\expression\operator\LikeOperators.java,27,29,350
Java,.\server\src\main\java\org\elasticsearch\cluster\coordination\FollowersChecker.java,67,47,349
Java,.\server\src\main\java\io\crate\execution\jobs\RootTask.java,46,37,348
Java,.\server\src\main\java\io\crate\planner\operators\Collect.java,35,48,347
Java,.\server\src\main\java\io\crate\statistics\ReservoirSampler.java,54,24,347
Java,.\server\src\main\java\org\elasticsearch\cluster\NodeConnectionsService.java,62,95,347
Java,.\server\src\main\java\org\elasticsearch\gateway\ReplicaShardAllocator.java,44,78,347
Java,.\server\src\main\java\org\elasticsearch\indices\store\IndicesStore.java,52,49,347
Java,.\server\src\main\java\org\elasticsearch\cluster\coordination\PublicationTransportHandler.java,40,42,346
Java,.\server\src\main\java\org\elasticsearch\common\util\BigArrays.java,67,76,346
Java,.\server\src\main\java\io\crate\role\Role.java,41,51,344
Java,.\server\src\main\java\org\elasticsearch\transport\InboundHandler.java,38,55,343
Java,.\server\src\main\java\io\crate\replication\logical\LogicalReplicationService.java,36,34,341
Java,.\server\src\main\java\org\elasticsearch\gateway\MetadataStateFormat.java,44,106,340
Java,.\server\src\main\java\org\elasticsearch\cluster\InternalClusterInfoService.java,47,48,339
Java,.\server\src\main\java\io\crate\expression\scalar\TimestampFormatter.java,27,66,336
Java,.\server\src\main\java\io\crate\lucene\LuceneQueryBuilder.java,45,39,334
Java,.\server\src\main\java\io\crate\execution\engine\indexing\ShardingUpsertExecutor.java,27,27,332
Java,.\server\src\main\java\org\elasticsearch\plugins\PluginsService.java,54,64,331
Java,.\server\src\main\java\org\elasticsearch\discovery\PeerFinder.java,74,47,329
Java,.\server\src\main\java\io\crate\execution\ddl\tables\AlterTableClient.java,28,24,328
Java,.\server\src\main\java\org\elasticsearch\action\support\replication\ReplicationOperation.java,60,172,328
Java,.\libs\es-x-content\src\main\java\org\elasticsearch\common\xcontent\support\AbstractXContentParser.java,67,50,327
Java,.\server\src\main\java\io\crate\planner\operators\NestedLoopJoin.java,39,49,327
Java,.\server\src\main\java\org\elasticsearch\monitor\fs\FsInfo.java,55,25,326
Java,.\server\src\main\java\io\crate\replication\logical\ShardReplicationChangesTracker.java,28,49,324
Java,.\server\src\main\java\io\crate\execution\engine\aggregation\sum\NumericSumAggregation.java,55,26,323
Java,.\server\src\main\java\io\crate\metadata\IndexReference.java,40,24,322
Java,.\server\src\main\java\io\crate\expression\predicate\MatchPredicate.java,51,39,320
Java,.\server\src\main\java\io\crate\types\NumericType.java,45,31,320
Java,.\server\src\main\java\org\elasticsearch\cluster\coordination\Publication.java,62,21,318
Java,.\server\src\main\java\io\crate\analyze\TableInfoToAST.java,27,25,316
Java,.\server\src\main\java\io\crate\execution\engine\aggregation\impl\CmpByAggregation.java,47,20,315
Java,.\server\src\main\java\io\crate\planner\node\management\ExplainProfilePlan.java,37,67,315
Java,.\server\src\main\java\org\elasticsearch\snapshots\InternalSnapshotsInfoService.java,47,31,315
Java,.\server\src\main\java\io\crate\fdw\JdbcBatchIterator.java,53,24,313
Java,.\server\src\main\java\io\crate\blob\recovery\BlobRecoveryHandler.java,40,37,311
Java,.\server\src\main\java\org\elasticsearch\snapshots\SnapshotInfo.java,44,92,311
Java,.\server\src\main\java\io\crate\metadata\TransportDropSchema.java,39,30,307
Java,.\server\src\main\java\org\elasticsearch\cluster\routing\allocation\DiskThresholdMonitor.java,54,44,307
Java,.\extensions\functions\src\main\java\io\crate\window\OffsetValueFunctions.java,22,38,304
Java,.\server\src\main\java\io\crate\analyze\InsertAnalyzer.java,26,26,304
Java,.\server\src\main\java\io\crate\execution\engine\aggregation\impl\ArbitraryAggregation.java,52,24,304
Java,.\server\src\main\java\io\crate\execution\engine\aggregation\impl\MaximumAggregation.java,52,20,304
Java,.\server\src\main\java\io\crate\lucene\BlendedTermQuery.java,29,53,303
Java,.\libs\es-x-content\src\main\java\org\elasticsearch\common\xcontent\ObjectParser.java,34,88,302
Java,.\server\src\main\java\io\crate\execution\engine\aggregation\impl\MinimumAggregation.java,50,20,302
Java,.\server\src\main\java\org\elasticsearch\indices\recovery\PeerRecoverySourceService.java,42,35,300
Java,.\server\src\main\java\org\elasticsearch\action\admin\cluster\health\TransportClusterHealth.java,38,27,299
Java,.\server\src\main\java\org\elasticsearch\common\lucene\Lucene.java,50,90,297
Java,.\server\src\main\java\io\crate\planner\operators\GroupHashAggregate.java,28,37,296
Java,.\server\src\main\java\org\elasticsearch\monitor\jvm\JvmInfo.java,48,36,296
Java,.\server\src\main\java\org\elasticsearch\cluster\routing\allocation\DiskThresholdSettings.java,54,64,295
Java,.\server\src\main\java\org\elasticsearch\cluster\routing\UnassignedInfo.java,42,175,294
Java,.\server\src\main\java\org\elasticsearch\cluster\metadata\IndexTemplateMetadata.java,54,45,293
Java,.\libs\guice\src\main\java\org\elasticsearch\common\inject\Key.java,80,152,292
Java,.\server\src\main\java\io\crate\execution\engine\collect\stats\JobsLogService.java,39,50,292
Java,.\server\src\main\java\io\crate\execution\engine\JobLauncher.java,30,69,291
Java,.\server\src\main\java\io\crate\execution\engine\aggregation\impl\GeometricMeanAggregation.java,45,26,290
Java,.\server\src\main\java\io\crate\execution\engine\fetch\FetchTask.java,33,26,290
Java,.\server\src\main\java\io\crate\planner\selectivity\SelectivityFunctions.java,50,34,290
Java,.\server\src\main\java\org\elasticsearch\cluster\metadata\IndexGraveyard.java,63,91,290
Java,.\server\src\main\java\io\crate\execution\engine\aggregation\impl\average\AverageAggregation.java,44,23,289
Java,.\server\src\main\java\org\elasticsearch\gateway\AsyncShardFetch.java,42,101,287
Java,.\server\src\main\java\org\elasticsearch\indices\store\TransportNodesListShardStoreMetadata.java,53,41,287
Java,.\libs\sql-parser\src\main\java\io\crate\sql\tree\DefaultTraversalVisitor.java,67,21,286
Java,.\server\src\main\java\io\crate\execution\jobs\TasksService.java,43,39,286
Java,.\server\src\main\java\io\crate\fdw\ServersMetadata.java,42,24,285
Java,.\server\src\main\java\io\crate\metadata\pgcatalog\PgCatalogTableDefinitions.java,23,23,285
Java,.\server\src\main\java\io\crate\metadata\settings\session\SessionSettingRegistry.java,22,26,285
Java,.\server\src\main\java\org\elasticsearch\action\admin\indices\create\TransportCreatePartitions.java,42,48,285
Java,.\server\src\main\java\io\crate\planner\consumer\UpdatePlanner.java,28,21,283
Java,.\server\src\main\java\io\crate\protocols\postgres\PGErrorStatus.java,9,22,283
Java,.\libs\guice\src\main\java\org\elasticsearch\common\inject\matcher\Matchers.java,73,57,282
Java,.\server\src\main\java\org\elasticsearch\gateway\TransportNodesListGatewayStartedShards.java,44,35,282
Java,.\server\src\main\java\io\crate\protocols\postgres\DelayableWriteChannel.java,64,33,280
Java,.\libs\guice\src\main\java\org\elasticsearch\common\inject\spi\Elements.java,50,45,279
Java,.\server\src\main\java\io\crate\planner\node\management\AlterTableReroutePlan.java,42,20,278
Java,.\server\src\main\java\org\elasticsearch\cluster\coordination\LeaderChecker.java,54,41,278
